Belfield > Computer Science > B-003,Fri Nov 06 08:30:11 GMT+00:00 2015,3,3
Belfield > Computer Science > B-003,Fri Nov 06 08:35:18 GMT+00:00 2015,4,4
Belfield > Computer Science > B-003,Fri Nov 06 08:40:20 GMT+00:00 2015,7,6
Belfield > Computer Science > B-003,Fri Nov 06 08:45:27 GMT+00:00 2015,7,7
Belfield > Computer Science > B-003,Fri Nov 06 08:50:43 GMT+00:00 2015,6,6
Belfield > Computer Science > B-003,Fri Nov 06 08:55:55 GMT+00:00 2015,9,9
Belfield > Computer Science > B-003,Fri Nov 06 09:01:03 GMT+00:00 2015,10,10
Belfield > Computer Science > B-003,Fri Nov 06 09:06:03 GMT+00:00 2015,12,12
Belfield > Computer Science > B-003,Fri Nov 06 09:10:52 GMT+00:00 2015,19,19
Belfield > Computer Science > B-003,Fri Nov 06 09:15:52 GMT+00:00 2015,21,21
Belfield > Computer Science > B-003,Fri Nov 06 09:20:51 GMT+00:00 2015,24,24
Belfield > Computer Science > B-003,Fri Nov 06 09:25:56 GMT+00:00 2015,26,26
