Belfield > Computer Science > B-003,Fri Nov 06 11:32:54 GMT+00:00 2015,23,23
Belfield > Computer Science > B-003,Fri Nov 06 11:38:01 GMT+00:00 2015,23,23
Belfield > Computer Science > B-003,Fri Nov 06 11:43:04 GMT+00:00 2015,24,24
Belfield > Computer Science > B-003,Fri Nov 06 11:48:14 GMT+00:00 2015,25,25
Belfield > Computer Science > B-003,Fri Nov 06 11:53:33 GMT+00:00 2015,24,24
Belfield > Computer Science > B-003,Fri Nov 06 11:58:53 GMT+00:00 2015,26,26
Belfield > Computer Science > B-003,Fri Nov 06 12:04:24 GMT+00:00 2015,23,23
Belfield > Computer Science > B-003,Fri Nov 06 12:08:41 GMT+00:00 2015,23,23
Belfield > Computer Science > B-003,Fri Nov 06 12:13:41 GMT+00:00 2015,23,23
Belfield > Computer Science > B-003,Fri Nov 06 12:18:48 GMT+00:00 2015,27,25
Belfield > Computer Science > B-003,Fri Nov 06 12:23:44 GMT+00:00 2015,26,26
Belfield > Computer Science > B-003,Fri Nov 06 12:29:12 GMT+00:00 2015,25,25
