Belfield > Computer Science > B-003,Tue Nov 10 05:30:35 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 05:35:35 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 05:40:38 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 05:45:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 05:50:58 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 05:55:42 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 06:00:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 06:05:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 06:10:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 06:15:48 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 06:20:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Tue Nov 10 06:25:49 GMT+00:00 2015,0,0
