Belfield > Computer Science > B-003,Wed Nov 11 20:33:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 20:38:55 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 20:43:58 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 20:48:56 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 20:53:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 20:59:18 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 21:03:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 21:09:01 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 21:14:01 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 21:19:02 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 21:24:05 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Wed Nov 11 21:29:05 GMT+00:00 2015,0,0
