Belfield > Computer Science > B-004,Thu Nov 12 11:32:06 GMT+00:00 2015,72,72
Belfield > Computer Science > B-004,Thu Nov 12 11:37:17 GMT+00:00 2015,76,75
Belfield > Computer Science > B-004,Thu Nov 12 11:42:20 GMT+00:00 2015,73,73
Belfield > Computer Science > B-004,Thu Nov 12 11:47:23 GMT+00:00 2015,20,20
Belfield > Computer Science > B-004,Thu Nov 12 11:53:08 GMT+00:00 2015,10,10
Belfield > Computer Science > B-004,Thu Nov 12 11:59:00 GMT+00:00 2015,11,11
Belfield > Computer Science > B-004,Thu Nov 12 12:03:59 GMT+00:00 2015,33,32
Belfield > Computer Science > B-004,Thu Nov 12 12:08:33 GMT+00:00 2015,49,49
Belfield > Computer Science > B-004,Thu Nov 12 12:13:18 GMT+00:00 2015,55,55
Belfield > Computer Science > B-004,Thu Nov 12 12:18:19 GMT+00:00 2015,50,50
Belfield > Computer Science > B-004,Thu Nov 12 12:23:18 GMT+00:00 2015,50,50
Belfield > Computer Science > B-004,Thu Nov 12 12:28:16 GMT+00:00 2015,51,51
