Belfield > Computer Science > B-002,Mon Nov 16 07:31:37 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 07:36:33 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 07:41:39 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 07:46:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 07:51:49 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 07:56:52 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 08:02:05 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 08:07:02 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 08:12:05 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 08:17:08 GMT+00:00 2015,1,1
Belfield > Computer Science > B-002,Mon Nov 16 08:22:16 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 16 08:27:15 GMT+00:00 2015,0,0
