Belfield > Computer Science > B-002,Sun Nov 08 09:31:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 09:36:07 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 09:41:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 09:46:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 09:51:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 09:56:16 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 10:01:18 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 10:06:22 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 10:10:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 10:16:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 10:21:21 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 10:26:24 GMT+00:00 2015,0,0
